user,item,recommended
25,25,3.875
25,26,3.875
25,27,3.875
25,28,3.875
25,29,3.875
25,30,3.875
25,31,3.875
25,32,3.875
25,33,3.875
25,34,3.875
25,35,3.875
25,36,3.875
25,37,3.875
25,38,3.875
25,39,3.875
25,40,3.875
25,41,3.875
25,42,3.875
25,43,3.875
25,44,3.875
25,45,3.875
25,46,3.875
25,47,3.875
25,48,3.875
25,49,3.875
25,50,3.875
25,51,3.875
25,52,3.875
25,53,3.875
25,54,3.875
25,55,3.875
25,56,3.875
25,57,3.875
25,58,3.875
25,59,3.875
25,60,3.875
25,61,3.875
25,62,3.875
25,63,3.875
25,64,3.875
25,65,3.875
25,66,3.875
25,67,3.875
25,68,3.875
25,69,3.875
25,70,3.875
25,71,3.875
25,72,3.875
25,73,3.875
25,74,3.875
25,75,3.875
25,76,3.875
25,77,3.875
25,78,3.875
25,79,3.875
25,80,3.875
25,81,3.875
25,82,3.875
25,83,3.875
25,84,3.875
25,85,3.875
25,86,3.875
25,87,3.875
25,88,3.875
25,89,3.875
25,90,3.875
25,91,3.875
25,92,3.875
25,93,3.875
25,94,3.875
25,95,3.875
25,96,3.875
25,97,3.875
25,98,3.875
25,99,3.875
25,100,3.875
26,0,3.272727272727273
26,1,3.272727272727273
26,2,3.272727272727273
26,3,3.272727272727273
26,4,3.272727272727273
26,5,3.272727272727273
26,6,3.272727272727273
26,7,3.272727272727273
26,8,3.272727272727273
26,9,3.272727272727273
26,10,3.272727272727273
26,11,3.272727272727273
26,12,3.272727272727273
26,13,3.272727272727273
26,14,3.272727272727273
26,15,3.272727272727273
26,16,3.272727272727273
26,17,3.272727272727273
26,18,3.272727272727273
26,19,3.272727272727273
26,20,3.272727272727273
26,21,3.272727272727273
26,22,3.272727272727273
26,23,3.272727272727273
26,24,3.272727272727273
26,25,3.272727272727273
26,26,3.272727272727273
26,27,3.272727272727273
26,28,3.272727272727273
26,29,3.272727272727273
26,30,3.272727272727273
26,31,3.272727272727273
26,32,3.272727272727273
26,33,3.272727272727273
26,34,3.272727272727273
26,35,3.272727272727273
26,36,3.272727272727273
26,37,3.272727272727273
26,38,3.272727272727273
26,39,3.272727272727273
26,40,3.272727272727273
26,41,3.272727272727273
26,42,3.272727272727273
26,43,3.272727272727273
26,44,3.272727272727273
26,45,3.272727272727273
26,46,3.272727272727273
26,47,3.272727272727273
26,48,3.272727272727273
26,49,3.272727272727273
26,50,3.272727272727273
26,51,3.272727272727273
26,52,3.272727272727273
26,53,3.272727272727273
26,54,3.272727272727273
26,55,3.272727272727273
26,56,3.272727272727273
26,57,3.272727272727273
26,58,3.272727272727273
26,59,3.272727272727273
26,60,3.272727272727273
26,61,3.272727272727273
26,62,3.272727272727273
26,63,3.272727272727273
26,64,3.272727272727273
26,65,3.272727272727273
26,66,3.272727272727273
26,67,3.272727272727273
26,68,3.272727272727273
26,69,3.272727272727273
26,70,3.272727272727273
26,71,3.272727272727273
26,72,3.272727272727273
26,73,3.272727272727273
26,74,3.272727272727273
26,75,3.272727272727273
26,76,3.272727272727273
26,77,3.272727272727273
26,78,3.272727272727273
26,79,3.272727272727273
26,80,3.272727272727273
26,81,3.272727272727273
26,82,3.272727272727273
26,83,3.272727272727273
26,84,3.272727272727273
26,85,3.272727272727273
26,86,3.272727272727273
26,87,3.272727272727273
26,88,3.272727272727273
26,89,3.272727272727273
26,90,3.272727272727273
26,91,3.272727272727273
26,92,3.272727272727273
26,93,3.272727272727273
26,94,3.272727272727273
26,95,3.272727272727273
26,96,3.272727272727273
26,97,3.272727272727273
26,98,3.272727272727273
26,99,3.272727272727273
26,100,3.272727272727273
27,0,2.0
27,1,2.0
27,2,2.0
27,3,2.0
27,4,2.0
27,5,2.0
27,6,2.0
27,7,2.0
27,8,2.0
27,9,2.0
27,10,2.0
27,11,2.0
27,12,2.0
27,13,2.0
27,14,2.0
27,15,2.0
27,16,2.0
27,17,2.0
27,18,2.0
27,19,2.0
27,20,2.0
27,21,2.0
27,22,2.0
27,23,2.0
27,24,2.0
27,25,2.0
27,26,2.0
27,27,2.0
27,28,2.0
27,29,2.0
27,30,2.0
27,31,2.0
27,32,2.0
27,33,2.0
27,34,2.0
27,35,2.0
27,36,2.0
27,37,2.0
27,38,2.0
27,39,2.0
27,40,2.0
27,41,2.0
27,42,2.0
27,43,2.0
27,44,2.0
27,45,2.0
27,46,2.0
27,47,2.0
27,48,2.0
27,49,2.0
27,50,2.0
27,51,2.0
27,52,2.0
27,53,2.0
27,54,2.0
27,55,2.0
27,56,2.0
27,57,2.0
27,58,2.0
27,59,2.0
27,60,2.0
27,61,2.0
27,62,2.0
27,63,2.0
27,64,2.0
27,65,2.0
27,66,2.0
27,67,2.0
27,68,2.0
27,69,2.0
27,70,2.0
27,71,2.0
27,72,2.0
27,73,2.0
27,74,2.0
27,75,2.0
27,76,2.0
27,77,2.0
27,78,2.0
27,79,2.0
27,80,2.0
27,81,2.0
27,82,2.0
27,83,2.0
27,84,2.0
27,85,2.0
27,86,2.0
27,87,2.0
27,88,2.0
27,89,2.0
27,90,2.0
27,91,2.0
27,92,2.0
27,93,2.0
27,94,2.0
27,95,2.0
27,96,2.0
27,97,2.0
27,98,2.0
27,99,2.0
27,100,2.0
28,0,3.066666666666667
28,1,3.066666666666667
28,2,3.066666666666667
28,3,3.066666666666667
28,4,3.066666666666667
28,5,3.066666666666667
28,6,3.066666666666667
28,7,3.066666666666667
28,8,3.066666666666667
28,9,3.066666666666667
28,10,3.066666666666667
28,11,3.066666666666667
28,12,3.066666666666667
28,13,3.066666666666667
28,14,3.066666666666667
28,15,3.066666666666667
28,16,3.066666666666667
28,17,3.066666666666667
28,18,3.066666666666667
28,19,3.066666666666667
28,20,3.066666666666667
28,21,3.066666666666667
28,22,3.066666666666667
28,23,3.066666666666667
28,24,3.066666666666667
28,25,3.066666666666667
28,26,3.066666666666667
28,27,3.066666666666667
28,28,3.066666666666667
28,29,3.066666666666667
28,30,3.066666666666667
28,31,3.066666666666667
28,32,3.066666666666667
28,33,3.066666666666667
28,34,3.066666666666667
28,35,3.066666666666667
28,36,3.066666666666667
28,37,3.066666666666667
28,38,3.066666666666667
28,39,3.066666666666667
28,40,3.066666666666667
28,41,3.066666666666667
28,42,3.066666666666667
28,43,3.066666666666667
28,44,3.066666666666667
28,45,3.066666666666667
28,46,3.066666666666667
28,47,3.066666666666667
28,48,3.066666666666667
28,49,3.066666666666667
28,50,3.066666666666667
28,51,3.066666666666667
28,52,3.066666666666667
28,53,3.066666666666667
28,54,3.066666666666667
28,55,3.066666666666667
28,56,3.066666666666667
28,57,3.066666666666667
28,58,3.066666666666667
28,59,3.066666666666667
28,60,3.066666666666667
28,61,3.066666666666667
28,62,3.066666666666667
28,63,3.066666666666667
28,64,3.066666666666667
28,65,3.066666666666667
28,66,3.066666666666667
28,67,3.066666666666667
28,68,3.066666666666667
28,69,3.066666666666667
28,70,3.066666666666667
28,71,3.066666666666667
28,72,3.066666666666667
28,73,3.066666666666667
28,74,3.066666666666667
28,75,3.066666666666667
28,76,3.066666666666667
28,77,3.066666666666667
28,78,3.066666666666667
28,79,3.066666666666667
28,80,3.066666666666667
28,81,3.066666666666667
28,82,3.066666666666667
28,83,3.066666666666667
28,84,3.066666666666667
28,85,3.066666666666667
28,86,3.066666666666667
28,87,3.066666666666667
28,88,3.066666666666667
28,89,3.066666666666667
28,90,3.066666666666667
28,91,3.066666666666667
28,92,3.066666666666667
28,93,3.066666666666667
28,94,3.066666666666667
28,95,3.066666666666667
28,96,3.066666666666667
28,97,3.066666666666667
28,98,3.066666666666667
28,99,3.066666666666667
28,100,3.066666666666667
29,0,2.3076923076923075
29,1,2.3076923076923075
29,2,2.3076923076923075
29,3,2.3076923076923075
29,4,2.3076923076923075
29,5,2.3076923076923075
29,6,2.3076923076923075
29,7,2.3076923076923075
29,8,2.3076923076923075
29,9,2.3076923076923075
29,10,2.3076923076923075
29,11,2.3076923076923075
29,12,2.3076923076923075
29,13,2.3076923076923075
29,14,2.3076923076923075
29,15,2.3076923076923075
29,16,2.3076923076923075
29,17,2.3076923076923075
29,18,2.3076923076923075
29,19,2.3076923076923075
29,20,2.3076923076923075
29,21,2.3076923076923075
29,22,2.3076923076923075
29,23,2.3076923076923075
29,24,2.3076923076923075
29,25,2.3076923076923075
29,26,2.3076923076923075
29,27,2.3076923076923075
29,28,2.3076923076923075
29,29,2.3076923076923075
29,30,2.3076923076923075
29,31,2.3076923076923075
29,32,2.3076923076923075
29,33,2.3076923076923075
29,34,2.3076923076923075
29,35,2.3076923076923075
29,36,2.3076923076923075
29,37,2.3076923076923075
29,38,2.3076923076923075
29,39,2.3076923076923075
29,40,2.3076923076923075
29,41,2.3076923076923075
29,42,2.3076923076923075
29,43,2.3076923076923075
29,44,2.3076923076923075
29,45,2.3076923076923075
29,46,2.3076923076923075
29,47,2.3076923076923075
29,48,2.3076923076923075
29,49,2.3076923076923075
29,50,2.3076923076923075
29,51,2.3076923076923075
29,52,2.3076923076923075
29,53,2.3076923076923075
29,54,2.3076923076923075
29,55,2.3076923076923075
29,56,2.3076923076923075
29,57,2.3076923076923075
29,58,2.3076923076923075
29,59,2.3076923076923075
29,60,2.3076923076923075
29,61,2.3076923076923075
29,62,2.3076923076923075
29,63,2.3076923076923075
29,64,2.3076923076923075
29,65,2.3076923076923075
29,66,2.3076923076923075
29,67,2.3076923076923075
29,68,2.3076923076923075
29,69,2.3076923076923075
29,70,2.3076923076923075
29,71,2.3076923076923075
29,72,2.3076923076923075
29,73,2.3076923076923075
29,74,2.3076923076923075
29,75,2.3076923076923075
29,76,2.3076923076923075
29,77,2.3076923076923075
29,78,2.3076923076923075
29,79,2.3076923076923075
29,80,2.3076923076923075
29,81,2.3076923076923075
29,82,2.3076923076923075
29,83,2.3076923076923075
29,84,2.3076923076923075
29,85,2.3076923076923075
29,86,2.3076923076923075
29,87,2.3076923076923075
29,88,2.3076923076923075
29,89,2.3076923076923075
29,90,2.3076923076923075
29,91,2.3076923076923075
29,92,2.3076923076923075
29,93,2.3076923076923075
29,94,2.3076923076923075
29,95,2.3076923076923075
29,96,2.3076923076923075
29,97,2.3076923076923075
29,98,2.3076923076923075
29,99,2.3076923076923075
29,100,2.3076923076923075
30,0,2.25
30,1,2.25
30,2,2.25
30,3,2.25
30,4,2.25
30,5,2.25
30,6,2.25
30,7,2.25
30,8,2.25
30,9,2.25
30,10,2.25
30,11,2.25
30,12,2.25
30,13,2.25
30,14,2.25
30,15,2.25
30,16,2.25
30,17,2.25
30,18,2.25
30,19,2.25
30,20,2.25
30,21,2.25
30,22,2.25
30,23,2.25
30,24,2.25
30,25,2.25
30,26,2.25
30,27,2.25
30,28,2.25
30,29,2.25
30,30,2.25
30,31,2.25
30,32,2.25
30,33,2.25
30,34,2.25
30,35,2.25
30,36,2.25
30,37,2.25
30,38,2.25
30,39,2.25
30,40,2.25
30,41,2.25
30,42,2.25
30,43,2.25
30,44,2.25
30,45,2.25
30,46,2.25
30,47,2.25
30,48,2.25
30,49,2.25
30,50,2.25
30,51,2.25
30,52,2.25
30,53,2.25
30,54,2.25
30,55,2.25
30,56,2.25
30,57,2.25
30,58,2.25
30,59,2.25
30,60,2.25
30,61,2.25
30,62,2.25
30,63,2.25
30,64,2.25
30,65,2.25
30,66,2.25
30,67,2.25
30,68,2.25
30,69,2.25
30,70,2.25
30,71,2.25
30,72,2.25
30,73,2.25
30,74,2.25
30,75,2.25
30,76,2.25
30,77,2.25
30,78,2.25
30,79,2.25
30,80,2.25
30,81,2.25
30,82,2.25
30,83,2.25
30,84,2.25
30,85,2.25
30,86,2.25
30,87,2.25
30,88,2.25
30,89,2.25
30,90,2.25
30,91,2.25
30,92,2.25
30,93,2.25
30,94,2.25
30,95,2.25
30,96,2.25
30,97,2.25
30,98,2.25
30,99,2.25
30,100,2.25
31,0,3.5
31,1,3.5
31,2,3.5
31,3,3.5
31,4,3.5
31,5,3.5
31,6,3.5
31,7,3.5
31,8,3.5
31,9,3.5
31,10,3.5
31,11,3.5
31,12,3.5
31,13,3.5
31,14,3.5
31,15,3.5
31,16,3.5
31,17,3.5
31,18,3.5
31,19,3.5
31,20,3.5
31,21,3.5
31,22,3.5
31,23,3.5
31,24,3.5
31,25,3.5
31,26,3.5
31,27,3.5
31,28,3.5
31,29,3.5
31,30,3.5
31,31,3.5
31,32,3.5
31,33,3.5
31,34,3.5
31,35,3.5
31,36,3.5
31,37,3.5
31,38,3.5
31,39,3.5
31,40,3.5
31,41,3.5
31,42,3.5
31,43,3.5
31,44,3.5
31,45,3.5
31,46,3.5
31,47,3.5
31,48,3.5
31,49,3.5
31,50,3.5
31,51,3.5
31,52,3.5
31,53,3.5
31,54,3.5
31,55,3.5
31,56,3.5
31,57,3.5
31,58,3.5
31,59,3.5
31,60,3.5
31,61,3.5
31,62,3.5
31,63,3.5
31,64,3.5
31,65,3.5
31,66,3.5
31,67,3.5
31,68,3.5
31,69,3.5
31,70,3.5
31,71,3.5
31,72,3.5
31,73,3.5
31,74,3.5
31,75,3.5
31,76,3.5
31,77,3.5
31,78,3.5
31,79,3.5
31,80,3.5
31,81,3.5
31,82,3.5
31,83,3.5
31,84,3.5
31,85,3.5
31,86,3.5
31,87,3.5
31,88,3.5
31,89,3.5
31,90,3.5
31,91,3.5
31,92,3.5
31,93,3.5
31,94,3.5
31,95,3.5
31,96,3.5
31,97,3.5
31,98,3.5
31,99,3.5
31,100,3.5
32,0,2.4545454545454546
32,1,2.4545454545454546
32,2,2.4545454545454546
32,3,2.4545454545454546
32,4,2.4545454545454546
32,5,2.4545454545454546
32,6,2.4545454545454546
32,7,2.4545454545454546
32,8,2.4545454545454546
32,9,2.4545454545454546
32,10,2.4545454545454546
32,11,2.4545454545454546
32,12,2.4545454545454546
32,13,2.4545454545454546
32,14,2.4545454545454546
32,15,2.4545454545454546
32,16,2.4545454545454546
32,17,2.4545454545454546
32,18,2.4545454545454546
32,19,2.4545454545454546
32,20,2.4545454545454546
32,21,2.4545454545454546
32,22,2.4545454545454546
32,23,2.4545454545454546
32,24,2.4545454545454546
32,25,2.4545454545454546
32,26,2.4545454545454546
32,27,2.4545454545454546
32,28,2.4545454545454546
32,29,2.4545454545454546
32,30,2.4545454545454546
32,31,2.4545454545454546
32,32,2.4545454545454546
32,33,2.4545454545454546
32,34,2.4545454545454546
32,35,2.4545454545454546
32,36,2.4545454545454546
32,37,2.4545454545454546
32,38,2.4545454545454546
32,39,2.4545454545454546
32,40,2.4545454545454546
32,41,2.4545454545454546
32,42,2.4545454545454546
32,43,2.4545454545454546
32,44,2.4545454545454546
32,45,2.4545454545454546
32,46,2.4545454545454546
32,47,2.4545454545454546
32,48,2.4545454545454546
32,49,2.4545454545454546
32,50,2.4545454545454546
32,51,2.4545454545454546
32,52,2.4545454545454546
32,53,2.4545454545454546
32,54,2.4545454545454546
32,55,2.4545454545454546
32,56,2.4545454545454546
32,57,2.4545454545454546
32,58,2.4545454545454546
32,59,2.4545454545454546
32,60,2.4545454545454546
32,61,2.4545454545454546
32,62,2.4545454545454546
32,63,2.4545454545454546
32,64,2.4545454545454546
32,65,2.4545454545454546
32,66,2.4545454545454546
32,67,2.4545454545454546
32,68,2.4545454545454546
32,69,2.4545454545454546
32,70,2.4545454545454546
32,71,2.4545454545454546
32,72,2.4545454545454546
32,73,2.4545454545454546
32,74,2.4545454545454546
32,75,2.4545454545454546
32,76,2.4545454545454546
32,77,2.4545454545454546
32,78,2.4545454545454546
32,79,2.4545454545454546
32,80,2.4545454545454546
32,81,2.4545454545454546
32,82,2.4545454545454546
32,83,2.4545454545454546
32,84,2.4545454545454546
32,85,2.4545454545454546
32,86,2.4545454545454546
32,87,2.4545454545454546
32,88,2.4545454545454546
32,89,2.4545454545454546
32,90,2.4545454545454546
32,91,2.4545454545454546
32,92,2.4545454545454546
32,93,2.4545454545454546
32,94,2.4545454545454546
32,95,2.4545454545454546
32,96,2.4545454545454546
32,97,2.4545454545454546
32,98,2.4545454545454546
32,99,2.4545454545454546
32,100,2.4545454545454546
33,0,3.3846153846153846
33,1,3.3846153846153846
33,2,3.3846153846153846
33,3,3.3846153846153846
33,4,3.3846153846153846
33,5,3.3846153846153846
33,6,3.3846153846153846
33,7,3.3846153846153846
33,8,3.3846153846153846
33,9,3.3846153846153846
33,10,3.3846153846153846
33,11,3.3846153846153846
33,12,3.3846153846153846
33,13,3.3846153846153846
33,14,3.3846153846153846
33,15,3.3846153846153846
33,16,3.3846153846153846
33,17,3.3846153846153846
33,18,3.3846153846153846
33,19,3.3846153846153846
33,20,3.3846153846153846
33,21,3.3846153846153846
33,22,3.3846153846153846
33,23,3.3846153846153846
33,24,3.3846153846153846
33,25,3.3846153846153846
33,26,3.3846153846153846
33,27,3.3846153846153846
33,28,3.3846153846153846
33,29,3.3846153846153846
33,30,3.3846153846153846
33,31,3.3846153846153846
33,32,3.3846153846153846
33,33,3.3846153846153846
33,34,3.3846153846153846
33,35,3.3846153846153846
33,36,3.3846153846153846
33,37,3.3846153846153846
33,38,3.3846153846153846
33,39,3.3846153846153846
33,40,3.3846153846153846
33,41,3.3846153846153846
33,42,3.3846153846153846
33,43,3.3846153846153846
33,44,3.3846153846153846
33,45,3.3846153846153846
33,46,3.3846153846153846
33,47,3.3846153846153846
33,48,3.3846153846153846
33,49,3.3846153846153846
33,50,3.3846153846153846
33,51,3.3846153846153846
33,52,3.3846153846153846
33,53,3.3846153846153846
33,54,3.3846153846153846
33,55,3.3846153846153846
33,56,3.3846153846153846
33,57,3.3846153846153846
33,58,3.3846153846153846
33,59,3.3846153846153846
33,60,3.3846153846153846
33,61,3.3846153846153846
33,62,3.3846153846153846
33,63,3.3846153846153846
33,64,3.3846153846153846
33,65,3.3846153846153846
33,66,3.3846153846153846
33,67,3.3846153846153846
33,68,3.3846153846153846
33,69,3.3846153846153846
33,70,3.3846153846153846
33,71,3.3846153846153846
33,72,3.3846153846153846
33,73,3.3846153846153846
33,74,3.3846153846153846
33,75,3.3846153846153846
33,76,3.3846153846153846
33,77,3.3846153846153846
33,78,3.3846153846153846
33,79,3.3846153846153846
33,80,3.3846153846153846
33,81,3.3846153846153846
33,82,3.3846153846153846
33,83,3.3846153846153846
33,84,3.3846153846153846
33,85,3.3846153846153846
33,86,3.3846153846153846
33,87,3.3846153846153846
33,88,3.3846153846153846
33,89,3.3846153846153846
33,90,3.3846153846153846
33,91,3.3846153846153846
33,92,3.3846153846153846
33,93,3.3846153846153846
33,94,3.3846153846153846
33,95,3.3846153846153846
33,96,3.3846153846153846
33,97,3.3846153846153846
33,98,3.3846153846153846
33,99,3.3846153846153846
33,100,3.3846153846153846
34,0,3.2
34,1,3.2
34,2,3.2
34,3,3.2
34,4,3.2
34,5,3.2
34,6,3.2
34,7,3.2
34,8,3.2
34,9,3.2
34,10,3.2
34,11,3.2
34,12,3.2
34,13,3.2
34,14,3.2
34,15,3.2
34,16,3.2
34,17,3.2
34,18,3.2
34,19,3.2
34,20,3.2
34,21,3.2
34,22,3.2
34,23,3.2
34,24,3.2
34,25,3.2
34,26,3.2
34,27,3.2
34,28,3.2
34,29,3.2
34,30,3.2
34,31,3.2
34,32,3.2
34,33,3.2
34,34,3.2
34,35,3.2
34,36,3.2
34,37,3.2
34,38,3.2
34,39,3.2
34,40,3.2
34,41,3.2
34,42,3.2
34,43,3.2
34,44,3.2
34,45,3.2
34,46,3.2
34,47,3.2
34,48,3.2
34,49,3.2
34,50,3.2
34,51,3.2
34,52,3.2
34,53,3.2
34,54,3.2
34,55,3.2
34,56,3.2
34,57,3.2
34,58,3.2
34,59,3.2
34,60,3.2
34,61,3.2
34,62,3.2
34,63,3.2
34,64,3.2
34,65,3.2
34,66,3.2
34,67,3.2
34,68,3.2
34,69,3.2
34,70,3.2
34,71,3.2
34,72,3.2
34,73,3.2
34,74,3.2
34,75,3.2
34,76,3.2
34,77,3.2
34,78,3.2
34,79,3.2
34,80,3.2
34,81,3.2
34,82,3.2
34,83,3.2
34,84,3.2
34,85,3.2
34,86,3.2
34,87,3.2
34,88,3.2
34,89,3.2
34,90,3.2
34,91,3.2
34,92,3.2
34,93,3.2
34,94,3.2
34,95,3.2
34,96,3.2
34,97,3.2
34,98,3.2
34,99,3.2
34,100,3.2
35,0,2.8333333333333335
35,1,2.8333333333333335
35,2,2.8333333333333335
35,3,2.8333333333333335
35,4,2.8333333333333335
35,5,2.8333333333333335
35,6,2.8333333333333335
35,7,2.8333333333333335
35,8,2.8333333333333335
35,9,2.8333333333333335
35,10,2.8333333333333335
35,11,2.8333333333333335
35,12,2.8333333333333335
35,13,2.8333333333333335
35,14,2.8333333333333335
35,15,2.8333333333333335
35,16,2.8333333333333335
35,17,2.8333333333333335
35,18,2.8333333333333335
35,19,2.8333333333333335
35,20,2.8333333333333335
35,21,2.8333333333333335
35,22,2.8333333333333335
35,23,2.8333333333333335
35,24,2.8333333333333335
35,25,2.8333333333333335
35,26,2.8333333333333335
35,27,2.8333333333333335
35,28,2.8333333333333335
35,29,2.8333333333333335
35,30,2.8333333333333335
35,31,2.8333333333333335
35,32,2.8333333333333335
35,33,2.8333333333333335
35,34,2.8333333333333335
35,35,2.8333333333333335
35,36,2.8333333333333335
35,37,2.8333333333333335
35,38,2.8333333333333335
35,39,2.8333333333333335
35,40,2.8333333333333335
35,41,2.8333333333333335
35,42,2.8333333333333335
35,43,2.8333333333333335
35,44,2.8333333333333335
35,45,2.8333333333333335
35,46,2.8333333333333335
35,47,2.8333333333333335
35,48,2.8333333333333335
35,49,2.8333333333333335
35,50,2.8333333333333335
35,51,2.8333333333333335
35,52,2.8333333333333335
35,53,2.8333333333333335
35,54,2.8333333333333335
35,55,2.8333333333333335
35,56,2.8333333333333335
35,57,2.8333333333333335
35,58,2.8333333333333335
35,59,2.8333333333333335
35,60,2.8333333333333335
35,61,2.8333333333333335
35,62,2.8333333333333335
35,63,2.8333333333333335
35,64,2.8333333333333335
35,65,2.8333333333333335
35,66,2.8333333333333335
35,67,2.8333333333333335
35,68,2.8333333333333335
35,69,2.8333333333333335
35,70,2.8333333333333335
35,71,2.8333333333333335
35,72,2.8333333333333335
35,73,2.8333333333333335
35,74,2.8333333333333335
35,75,2.8333333333333335
35,76,2.8333333333333335
35,77,2.8333333333333335
35,78,2.8333333333333335
35,79,2.8333333333333335
35,80,2.8333333333333335
35,81,2.8333333333333335
35,82,2.8333333333333335
35,83,2.8333333333333335
35,84,2.8333333333333335
35,85,2.8333333333333335
35,86,2.8333333333333335
35,87,2.8333333333333335
35,88,2.8333333333333335
35,89,2.8333333333333335
35,90,2.8333333333333335
35,91,2.8333333333333335
35,92,2.8333333333333335
35,93,2.8333333333333335
35,94,2.8333333333333335
35,95,2.8333333333333335
35,96,2.8333333333333335
35,97,2.8333333333333335
35,98,2.8333333333333335
35,99,2.8333333333333335
35,100,2.8333333333333335
36,0,3.230769230769231
36,1,3.230769230769231
36,2,3.230769230769231
36,3,3.230769230769231
36,4,3.230769230769231
36,5,3.230769230769231
36,6,3.230769230769231
36,7,3.230769230769231
36,8,3.230769230769231
36,9,3.230769230769231
36,10,3.230769230769231
36,11,3.230769230769231
36,12,3.230769230769231
36,13,3.230769230769231
36,14,3.230769230769231
36,15,3.230769230769231
36,16,3.230769230769231
36,17,3.230769230769231
36,18,3.230769230769231
36,19,3.230769230769231
36,20,3.230769230769231
36,21,3.230769230769231
36,22,3.230769230769231
36,23,3.230769230769231
36,24,3.230769230769231
36,25,3.230769230769231
36,26,3.230769230769231
36,27,3.230769230769231
36,28,3.230769230769231
36,29,3.230769230769231
36,30,3.230769230769231
36,31,3.230769230769231
36,32,3.230769230769231
36,33,3.230769230769231
36,34,3.230769230769231
36,35,3.230769230769231
36,36,3.230769230769231
36,37,3.230769230769231
36,38,3.230769230769231
36,39,3.230769230769231
36,40,3.230769230769231
36,41,3.230769230769231
36,42,3.230769230769231
36,43,3.230769230769231
36,44,3.230769230769231
36,45,3.230769230769231
36,46,3.230769230769231
36,47,3.230769230769231
36,48,3.230769230769231
36,49,3.230769230769231
36,50,3.230769230769231
36,51,3.230769230769231
36,52,3.230769230769231
36,53,3.230769230769231
36,54,3.230769230769231
36,55,3.230769230769231
36,56,3.230769230769231
36,57,3.230769230769231
36,58,3.230769230769231
36,59,3.230769230769231
36,60,3.230769230769231
36,61,3.230769230769231
36,62,3.230769230769231
36,63,3.230769230769231
36,64,3.230769230769231
36,65,3.230769230769231
36,66,3.230769230769231
36,67,3.230769230769231
36,68,3.230769230769231
36,69,3.230769230769231
36,70,3.230769230769231
36,71,3.230769230769231
36,72,3.230769230769231
36,73,3.230769230769231
36,74,3.230769230769231
36,75,3.230769230769231
36,76,3.230769230769231
36,77,3.230769230769231
36,78,3.230769230769231
36,79,3.230769230769231
36,80,3.230769230769231
36,81,3.230769230769231
36,82,3.230769230769231
36,83,3.230769230769231
36,84,3.230769230769231
36,85,3.230769230769231
36,86,3.230769230769231
36,87,3.230769230769231
36,88,3.230769230769231
36,89,3.230769230769231
36,90,3.230769230769231
36,91,3.230769230769231
36,92,3.230769230769231
36,93,3.230769230769231
36,94,3.230769230769231
36,95,3.230769230769231
36,96,3.230769230769231
36,97,3.230769230769231
36,98,3.230769230769231
36,99,3.230769230769231
36,100,3.230769230769231
37,0,3.2857142857142856
37,1,3.2857142857142856
37,2,3.2857142857142856
37,3,3.2857142857142856
37,4,3.2857142857142856
37,5,3.2857142857142856
37,6,3.2857142857142856
37,7,3.2857142857142856
37,8,3.2857142857142856
37,9,3.2857142857142856
37,10,3.2857142857142856
37,11,3.2857142857142856
37,12,3.2857142857142856
37,13,3.2857142857142856
37,14,3.2857142857142856
37,15,3.2857142857142856
37,16,3.2857142857142856
37,17,3.2857142857142856
37,18,3.2857142857142856
37,19,3.2857142857142856
37,20,3.2857142857142856
37,21,3.2857142857142856
37,22,3.2857142857142856
37,23,3.2857142857142856
37,24,3.2857142857142856
37,25,3.2857142857142856
37,26,3.2857142857142856
37,27,3.2857142857142856
37,28,3.2857142857142856
37,29,3.2857142857142856
37,30,3.2857142857142856
37,31,3.2857142857142856
37,32,3.2857142857142856
37,33,3.2857142857142856
37,34,3.2857142857142856
37,35,3.2857142857142856
37,36,3.2857142857142856
37,37,3.2857142857142856
37,38,3.2857142857142856
37,39,3.2857142857142856
37,40,3.2857142857142856
37,41,3.2857142857142856
37,42,3.2857142857142856
37,43,3.2857142857142856
37,44,3.2857142857142856
37,45,3.2857142857142856
37,46,3.2857142857142856
37,47,3.2857142857142856
37,48,3.2857142857142856
37,49,3.2857142857142856
37,50,3.2857142857142856
37,51,3.2857142857142856
37,52,3.2857142857142856
37,53,3.2857142857142856
37,54,3.2857142857142856
37,55,3.2857142857142856
37,56,3.2857142857142856
37,57,3.2857142857142856
37,58,3.2857142857142856
37,59,3.2857142857142856
37,60,3.2857142857142856
37,61,3.2857142857142856
37,62,3.2857142857142856
37,63,3.2857142857142856
37,64,3.2857142857142856
37,65,3.2857142857142856
37,66,3.2857142857142856
37,67,3.2857142857142856
37,68,3.2857142857142856
37,69,3.2857142857142856
37,70,3.2857142857142856
37,71,3.2857142857142856
37,72,3.2857142857142856
37,73,3.2857142857142856
37,74,3.2857142857142856
37,75,3.2857142857142856
37,76,3.2857142857142856
37,77,3.2857142857142856
37,78,3.2857142857142856
37,79,3.2857142857142856
37,80,3.2857142857142856
37,81,3.2857142857142856
37,82,3.2857142857142856
37,83,3.2857142857142856
37,84,3.2857142857142856
37,85,3.2857142857142856
37,86,3.2857142857142856
37,87,3.2857142857142856
37,88,3.2857142857142856
37,89,3.2857142857142856
37,90,3.2857142857142856
37,91,3.2857142857142856
37,92,3.2857142857142856
37,93,3.2857142857142856
37,94,3.2857142857142856
37,95,3.2857142857142856
37,96,3.2857142857142856
